4844,125,123.85
4844,125,123.89
4844,125,123.85
4848,125,123.85
4844,125,123.85
4844,125,123.89
4844,125,123.92
4848,125,123.92
4844,125,123.95
4844,125,124.04
4844,125,124.01
4848,125,124.07
4844,125,124.01
4844,125,124.01
4844,125,124.01
4848,125,123.98
4844,125,123.89
4844,125,123.89
4844,125,123.89
4848,125,123.95
4844,125,124.07
4844,125,124.07
4844,125,124.07
4872,125,124.04
4820,125,124.04
4844,125,124.04
4844,125,123.98
4848,125,123.98
4844,125,123.89
4844,125,123.85
4844,125,123.79
4848,125,123.82
4844,125,123.92
4852,125,123.95
4836,125,123.95
4848,125,123.95
4844,125,123.98
4844,125,123.98
4844,125,123.98
4848,125,123.95
4844,125,123.98
4844,125,123.98
4844,125,124.01
4848,125,124.01
4844,125,124.13
4844,125,124.13
4844,125,124.22
4848,125,124.19
4844,125,124.22
4844,125,124.13
4844,125,124.10
4848,125,124.07
4844,125,124.01
4844,125,124.01
4844,125,123.95
4848,125,123.95
4844,125,123.98
4844,125,124.04
4844,125,124.07
4848,125,124.01
4844,125,124.01
4844,125,123.89
4844,125,123.82
4848,125,123.85
4844,125,123.82
4844,125,123.82
4852,125,123.85
4840,125,123.73
4844,125,123.76
4844,125,123.82
4844,125,123.92
4848,125,123.92
4844,125,123.98
4844,125,123.89
4844,125,123.89
4848,125,123.89
4844,125,123.89
4844,125,123.89
4844,125,123.89
4848,125,123.92
4844,125,123.92
4844,125,124.10
4844,125,124.07
4848,125,124.10
4844,125,124.04
4844,125,124.04
4844,125,124.01
4844,125,124.04
4848,125,124.01
4844,125,123.98
4844,125,123.89
4848,125,123.85
4844,125,123.89
4844,125,123.98
4844,125,124.07
4848,125,124.07
4844,125,124.01
4844,125,124.04
4844,125,123.92
4848,125,123.89
4844,125,123.82
4844,125,123.76
4844,125,123.73
4848,125,123.67
4844,125,123.76
4844,125,123.76
4844,125,123.85
4848,125,123.95
4844,125,123.85
4844,125,123.92
4844,125,123.85
4848,125,123.92
4844,125,123.89
4844,125,123.89
4844,125,123.89
4848,125,123.89
4844,125,123.95
4844,125,124.01
4844,125,124.10
4848,125,124.16
4844,125,124.16
4844,125,124.22
4844,125,124.13
4848,125,124.07
4844,125,124.01
4844,125,124.01
4844,125,123.95
4848,125,123.95
4844,125,123.92
4844,125,123.95
4844,125,124.07
4844,125,124.07
4848,125,124.01
4852,125,123.98
4836,125,123.92
4844,125,123.92
4848,125,123.89
4844,125,123.85
4844,125,123.76
4848,125,123.70
4844,125,123.64
4844,125,123.67
4844,125,123.70
4848,125,123.70
4844,125,123.70
4844,125,123.70
4844,125,123.79
4848,125,123.79
4844,125,123.79
4844,125,123.79
4844,125,123.76
4848,125,123.73
4844,125,123.79
4844,125,123.76
4844,125,123.82
4848,125,123.82
4844,125,123.79
4844,125,123.85
4844,125,123.95
4848,125,123.92
4844,125,123.89
4844,125,123.82
4844,125,123.79
4848,125,123.76
4844,125,123.79
4844,125,123.79
4844,125,123.76
4848,125,123.76
4844,125,123.73
4844,125,123.76
4844,125,123.89
4848,125,123.95
4844,125,123.95
4844,125,123.92
4852,125,123.82
4836,125,123.82
4848,125,123.76
4844,125,123.73
4844,125,123.67
4848,125,123.61
4844,125,123.58
4844,125,123.52
4844,125,123.55
4848,125,123.52
4844,125,123.61
4844,125,123.61
4844,125,123.70
4848,125,123.76
4844,125,123.76
4844,125,123.82
4844,125,123.82
4848,125,123.82
4844,125,123.79
4844,125,123.73
4844,125,123.82
4848,125,123.82
4844,125,123.85
4844,125,124.01
4844,125,124.07
4848,125,124.16
4844,125,124.16
4844,125,124.19
4844,125,124.16
4848,125,124.16
4844,125,124.16
4844,125,124.16
4844,125,124.10
4848,125,124.07
4844,125,124.04
4844,125,124.10
4844,125,124.22
4848,125,124.25
4844,125,124.22
4844,125,124.19
4872,125,124.10
4820,125,124.04
4844,125,124.04
4844,125,124.01
4844,125,124.01
4848,125,123.98
4844,125,123.95
4844,125,123.98
4844,125,124.07
4848,125,124.07
4844,125,124.04
4844,125,124.07
4844,125,124.07
4848,125,124.04
4844,125,124.01
4844,125,124.07
4844,125,124.16
4848,125,124.32
4844,125,124.32
4844,125,124.32
4844,125,124.35
4848,125,124.32
4844,125,124.32
4844,125,124.29
4844,125,124.25
4848,125,124.19
4844,125,124.13
4852,125,124.10
4836,125,124.10
4848,125,124.19
4844,125,124.16
4844,125,124.13
4844,125,124.13
4848,125,124.04
4844,125,123.98
4844,125,123.92
4844,125,123.92
4848,125,123.85
4844,125,123.85
4844,125,123.76
4844,125,123.82
4844,125,123.92
4848,125,123.92
4844,125,123.98
4844,125,123.95
4844,125,123.95
4848,125,123.95
4844,125,123.92
4844,125,123.95
4848,125,123.98
4844,125,124.10
4844,125,124.07
4844,125,124.10
4848,125,124.10
4844,125,124.13
4844,125,124.16
4844,125,124.13
4848,125,124.16
4844,125,124.07
4844,125,124.07
4844,125,124.01
4844,125,124.04
4848,125,124.10
4844,125,124.10
4844,125,124.13
4848,125,124.13
4844,125,124.13
4844,125,124.04
4844,125,123.95
4848,125,123.95
4844,125,123.85
4872,125,123.82
4816,125,123.73
4844,125,123.73
4848,125,123.70
4844,125,123.76
4844,125,123.76
4848,125,123.79
4844,125,123.85
4844,125,123.85
4844,125,123.89
4872,125,123.92
4820,125,123.89
4844,125,123.89
4844,125,123.89
4848,125,123.82
4844,125,123.92
4844,125,124.01
4844,125,124.10
4848,125,124.01
4844,125,124.10
4844,125,124.07
4844,125,124.10
4848,125,124.10
4848,125,124.04
4840,125,123.98
4844,125,123.98
4848,125,123.95
4844,125,123.89
4844,125,123.95
4844,125,123.92
4844,125,123.98
4848,125,123.95
4844,125,123.95
4844,125,123.95
4848,125,123.89
4844,125,123.85
4844,125,123.73
4844,125,123.64
4848,125,123.64
4844,125,123.61
4844,125,123.61
4844,125,123.52
4844,125,123.52
4848,125,123.58
4844,125,123.67
4844,125,123.73
4848,125,123.76
4844,125,123.82
4844,125,123.82
4844,125,123.76
4856,125,123.79
4836,125,123.79
4844,125,123.79
4844,125,123.82
4848,125,123.85
4844,125,123.92
4844,125,124.04
4844,125,124.07
4848,125,124.10
4844,125,124.19
4844,125,124.19
4844,125,124.16
4848,75,124.16
4760,75,124.13
4756,75,123.82
4764,75,122.88
4760,75,121.09
4756,75,118.93
4764,75,116.82
4760,75,116.82
4760,75,114.68
4760,75,112.61
4760,75,110.64
4760,75,110.64
4760,75,108.74
4760,75,106.88
4760,75,105.13
4760,75,105.13
4760,75,103.43
4760,75,101.83
4760,75,100.42
4760,75,100.42
4760,75,99.01
4672,75,97.60
4676,75,97.60
4676,75,96.26
4676,75,94.91
4672,75,94.91
4676,75,93.76
4676,75,92.59
4672,75,92.59
4676,75,91.58
4676,75,91.58
4676,75,90.43
4676,75,89.40
4672,75,89.40
4676,75,88.40
4676,75,88.40
4676,75,87.50
4672,75,86.67
4676,75,86.67
4676,75,85.79
4676,75,85.79
4672,75,85.06
4676,75,84.52
4676,75,84.52
4676,75,84.06
4672,75,84.06
4676,75,83.57
4676,75,83.00
4676,75,83.00
4672,75,82.35
4676,75,82.35
4676,75,81.71
4676,75,81.71
4672,75,81.17
4676,75,80.67
4676,75,80.67
4676,75,80.28
4672,75,80.28
4676,75,80.00
4676,75,80.00
4672,75,79.82
4676,75,79.82
4676,75,79.69
4676,75,79.55
4676,75,79.55
4672,75,79.29
4676,75,79.29
4676,75,78.88
4676,75,78.88
4672,75,78.43
4676,75,78.43
4676,75,78.09
4676,75,78.09
4672,75,77.94
4676,75,77.87
4676,75,77.87
4676,75,77.69
4672,75,77.69
4676,75,77.41
4676,75,77.41
4676,75,77.21
4680,75,77.21
4668,75,77.15
4676,75,77.15
4672,75,77.07
4676,75,76.85
4676,75,76.85
4676,75,76.64
4676,75,76.64
4672,75,76.56
4676,75,76.56
4676,75,76.52
4676,75,76.52
4672,75,76.43
4676,75,76.43
4676,75,76.36
4676,75,76.36
4672,75,76.36
4676,75,76.36
4676,75,76.25
4676,75,76.16
4672,75,76.16
4676,75,76.06
4676,75,76.06
4680,75,76.01
4668,75,76.01
4676,75,75.93
4676,75,75.93
4676,75,75.91
4672,75,75.91
4676,75,75.93
4676,75,75.93
4676,75,75.86
4672,75,75.86
4676,75,75.82
4676,75,75.76
4676,75,75.76
4672,75,75.69
4676,75,75.69
4676,75,75.62
4676,75,75.62
4672,75,75.61
4676,75,75.61
4676,75,75.55
4676,75,75.55
4672,75,75.49
4676,75,75.49
4680,75,75.43
4672,75,75.43
4672,75,75.36
4676,75,75.36
4676,75,75.31
4672,75,75.24
4676,75,75.24
4676,75,75.23
4676,75,75.23
4676,75,75.20
4672,75,75.20
4676,75,75.19
4676,75,75.19
4676,75,75.18
4672,75,75.18
4676,75,75.18
4676,75,75.18
4672,75,75.15
4676,75,75.15
4676,75,75.19
4676,75,75.19
4676,75,75.20
4672,75,75.20
4676,75,75.21
4676,75,75.22
4676,75,75.22
4672,75,75.24
4676,75,75.24
4676,75,75.22
4676,75,75.22
4672,75,75.24
4676,75,75.24
4676,75,75.26
4676,75,75.26
4672,75,75.30
4676,75,75.30
4676,75,75.32
4676,75,75.32
4672,75,75.35
4676,75,75.35
4676,75,75.36
4676,75,75.37
4672,75,75.37
4676,75,75.35
4676,75,75.35
4676,75,75.31
4672,75,75.31
4676,75,75.31
4676,75,75.31
4676,75,75.37
4672,75,75.37
4676,75,75.39
4676,75,75.39
4676,75,75.41
4672,75,75.41
4676,75,75.43
4676,75,75.43
4676,75,75.44
4672,75,75.46
4676,75,75.46
4676,75,75.43
4676,75,75.43
4672,75,75.44
4676,75,75.44
4676,75,75.44
4676,75,75.44
4672,75,75.46
4676,75,75.46
4676,75,75.48
4676,75,75.48
4672,75,75.47
4676,75,75.47
4676,75,75.45
4676,75,75.45
4672,75,75.40
4676,75,75.40
4676,75,75.39
4696,75,75.39
4652,75,75.39
4676,75,75.40
4676,75,75.40
4676,75,75.40
4672,75,75.40
4676,75,75.38
4676,75,75.38
4676,75,75.37
4672,75,75.37
4676,75,75.37
4676,75,75.37
4672,75,75.38
4676,75,75.38
4676,75,75.36
4676,75,75.36
4676,75,75.37
4672,75,75.36
4676,75,75.36
4676,75,75.37
4676,75,75.37
4672,75,75.34
4676,75,75.34
4676,75,75.31
4676,75,75.31
4672,75,75.27
4676,75,75.27
4676,75,75.24
4676,75,75.24
4672,75,75.24
4676,75,75.24
4676,75,75.22
4676,75,75.22
4672,75,75.19
4676,75,75.17
4676,75,75.17
4676,75,75.12
4672,75,75.12
4676,75,75.12
4676,75,75.12
4676,75,75.06
4672,75,75.06
4676,75,75.08
4676,75,75.08
4676,75,75.06
4672,75,75.06
4676,75,75.10
4676,75,75.10
4676,75,75.14
4672,75,75.14
4676,75,75.18
4676,75,75.18
4676,75,75.20
4672,75,75.23
4676,75,75.23
4676,75,75.29
4676,75,75.29
4672,75,75.36
4676,75,75.36
4676,75,75.44
4676,75,75.44
4672,75,75.51
4676,75,75.51
4676,75,75.54
4672,75,75.54
4676,75,75.56
4676,75,75.56
4676,75,75.56
4676,75,75.56
4672,75,75.59
4676,75,75.57
4676,75,75.57
4676,75,75.59
4672,75,75.59
4676,75,75.57
4676,75,75.57
4676,75,75.56
4672,75,75.56
4676,75,75.52
4676,75,75.52
4676,75,75.48
4672,75,75.48
4676,75,75.45
4676,75,75.45
4676,75,75.43
4672,75,75.43
4676,75,75.40
4676,75,75.39
4676,75,75.39
4672,75,75.38
4676,75,75.38
4680,75,75.38
4672,75,75.38
4672,75,75.37
4676,75,75.37
4676,75,75.35
4672,75,75.35
4676,75,75.31
4676,75,75.31
4676,75,75.29
4676,75,75.29
4672,75,75.30
4676,75,75.30
4676,75,75.31
4676,75,75.35
4672,75,75.35
4676,75,75.34
4676,75,75.34
4676,75,75.32
4672,75,75.32
4676,75,75.32
4676,75,75.32
4672,75,75.37
4676,75,75.37
4684,75,75.43
4668,75,75.43
4676,75,75.48
4672,75,75.48
4676,75,75.52
4676,75,75.52
4676,75,75.55
4672,75,75.52
4676,75,75.52
4676,75,75.54
4676,75,75.54
4672,75,75.52
4676,75,75.52
4676,75,75.53
4672,75,75.53
4676,75,75.48
4676,75,75.48
4676,75,75.47
4676,75,75.47
4672,75,75.46
4676,75,75.46
4676,75,75.41
4676,75,75.41
4680,75,75.37
4668,75,75.37
4676,75,75.34
4676,75,75.34
4672,75,75.34
4676,75,75.35
4676,75,75.35
4676,75,75.34
4672,75,75.34
4676,75,75.37
4676,75,75.37
4676,75,75.38
4672,75,75.38
4676,75,75.41
4676,75,75.41
4676,75,75.40
4672,75,75.40
4676,75,75.38
4676,75,75.38
4676,75,75.38
4672,75,75.38
4676,75,75.38
4676,75,75.41
4676,75,75.41
4672,75,75.40
4676,75,75.40
4676,75,75.39
4676,75,75.39
4672,75,75.38
4676,75,75.38
4676,75,75.37
4676,75,75.37
4672,75,75.38
4676,75,75.38
4676,75,75.39
4676,75,75.39
4672,75,75.44
4676,75,75.45
4676,75,75.45
4676,75,75.46
4672,75,75.46
4676,75,75.46
4676,75,75.46
4676,75,75.47
4672,75,75.47
4676,75,75.46
4676,75,75.46
4672,75,75.44
4676,75,75.44
4676,75,75.45
4676,75,75.45
4676,75,75.45
4672,75,75.45
4676,75,75.46
4676,75,75.43
4676,75,75.43
4672,75,75.41
4676,75,75.41
4676,75,75.39
4676,75,75.39
4672,75,75.39
4676,75,75.39
4676,75,75.41
4676,75,75.41
4672,75,75.39
4676,75,75.39
4676,75,75.43
4676,75,75.43
4672,75,75.41
4676,75,75.41
4676,75,75.45
4676,75,75.44
4672,75,75.44
4676,75,75.41
4676,75,75.41
4676,75,75.38
4672,75,75.38
4676,75,75.38
4676,75,75.38
4676,75,75.38
4672,75,75.38
4676,75,75.41
4676,75,75.41
4676,75,75.38
4672,75,75.38
4676,75,75.38
4676,75,75.38
4676,75,75.36
4672,75,75.36
4676,75,75.37
4676,75,75.38
4676,75,75.38
4672,75,75.41
4676,75,75.41
4676,75,75.44
4676,75,75.44
4672,75,75.46
4676,75,75.46
4676,75,75.46
4676,75,75.46
4672,75,75.45
4676,75,75.45
4676,75,75.45
4676,75,75.45
4672,75,75.43
4676,75,75.43
4676,75,75.45
4676,75,75.45
4672,75,75.45
4676,75,75.46
4676,75,75.46
4676,75,75.43
4672,75,75.43
4676,75,75.38
4676,75,75.38
4676,75,75.37
4672,75,75.37
4676,75,75.37
4676,75,75.37
4676,75,75.39
4672,75,75.39
4676,75,75.40
4676,75,75.40
4676,75,75.40
4672,75,75.39
4676,75,75.39
4676,75,75.37
4676,75,75.37
4672,75,75.37
4676,75,75.37
4676,75,75.38
4676,75,75.38
4672,75,75.39
4676,75,75.39
4676,75,75.40
4676,75,75.40
4672,75,75.40
4676,75,75.40
4676,75,75.43
4676,75,75.43
4672,75,75.43
4676,75,75.41
4676,75,75.41
4676,75,75.40
4672,75,75.40
4684,75,75.40
4668,75,75.40
4676,75,75.41
4672,75,75.41
4676,75,75.43
4676,75,75.43
4676,75,75.43
4672,75,75.43
4676,75,75.45
4676,75,75.45
4676,75,75.43
4672,75,75.43
4676,75,75.41
4676,75,75.43
4676,125,75.43
4760,125,75.61
4760,125,75.61
4760,125,77.46
4760,125,77.46
4760,125,80.88
4760,125,85.94
4760,125,85.94
4760,125,90.27
4756,125,93.77
4764,125,93.77
4760,125,96.71
4760,125,99.29
4760,125,101.42
4844,125,101.42
4844,125,103.52
4844,125,105.55
4848,125,107.34
4848,125,108.91
4840,125,108.91
4844,125,110.28
4844,125,111.56
4848,125,112.74
4844,125,113.82
4844,125,114.65
4844,125,114.65
4848,125,115.39
4844,125,115.96
4844,125,116.52
4848,125,117.12
4844,125,117.70
4844,125,118.15
4844,125,118.15
4848,125,118.54
4844,125,118.99
4844,125,119.45
4844,125,119.79
4848,125,120.05
4844,125,120.31
4844,125,120.31
4844,125,120.66
4848,125,120.98
4844,125,121.24
4844,125,121.39
4844,125,121.48
4848,125,121.60
4844,125,121.68
4844,125,121.77
4844,125,121.77
4848,125,121.83
4844,125,121.95
4844,125,122.04
4844,125,122.10
4848,125,122.19
4844,125,122.28
4844,125,122.34
4844,125,122.43
4848,125,122.43
4844,125,122.55
4844,125,122.64
4844,125,122.67
4848,125,122.73
4844,125,122.79
4844,125,122.85
4844,125,122.76
4848,125,122.85
4844,125,122.85
4844,125,122.85
4844,125,122.94
4848,125,122.85
4844,125,122.85
4844,125,122.82
4844,125,122.85
4848,125,122.85
4844,125,122.82
4844,125,122.82
4844,125,122.82
4848,125,122.82
4844,125,122.85
4844,125,122.85
4844,125,122.82
4848,125,122.79
4844,125,122.79
4844,125,122.73
4844,125,122.82
4852,125,122.82
4840,125,122.82
4844,125,122.88
4844,125,122.85
4848,125,122.85
4844,125,122.85
4844,125,122.82
4844,125,122.85
4844,125,122.85
4848,125,122.85
4844,125,122.91
4844,125,122.91
4848,125,122.91
4844,125,123.00
4844,125,123.03
4844,125,123.18
4848,125,123.24
4844,125,123.33
4844,125,123.37
4844,125,123.37
4848,125,123.43
4844,125,123.49
4844,125,123.52
4844,125,123.58
4844,125,123.58
4848,125,123.58
4844,125,123.58
4844,125,123.55
4848,125,123.58
4844,125,123.58
4844,125,123.61
4844,125,123.64
4848,125,123.76
4844,125,123.79
4844,125,123.89
4844,125,123.92
4848,125,123.95
4844,125,123.92
4844,125,123.98
4844,125,123.98
4848,125,123.92
4848,125,123.92
4840,125,123.85
4844,125,123.82
4844,125,123.76
4848,125,123.70
4844,125,123.76
4844,125,123.85
4848,125,123.92
4844,125,123.92
4844,125,123.89
4844,125,123.85
4848,125,123.76
4844,125,123.64
4844,125,123.61
4844,125,123.55
4848,125,123.52
4872,125,123.49
4816,125,123.46
4844,125,123.46
4848,125,123.49
4844,125,123.49
4844,125,123.52
4844,125,123.58
4848,125,123.64
4844,125,123.67
4844,125,123.73
4844,125,123.73
4848,125,123.73
4844,125,123.70
4844,125,123.73
4844,125,123.70
4848,125,123.73
4844,125,123.76
4844,125,123.79
4844,125,123.92
4844,125,123.95
4848,125,123.92
4844,125,123.92
4844,125,123.98
4848,125,123.95
4844,125,124.01
4844,125,123.98
4844,125,123.95
4848,125,123.89
4844,125,123.89
4844,125,123.79
4844,125,123.79
4844,125,123.79
4848,125,123.70
4844,125,123.76
4844,125,123.76
4848,125,123.89
4844,125,123.85
4844,125,123.85
4844,125,123.70
4848,125,123.64
4844,125,123.67
4844,125,123.67
4844,125,123.61
4848,125,123.58
4844,125,123.52
4844,125,123.52
4844,125,123.55
4848,125,123.52
4844,125,123.55
4844,125,123.64
4844,125,123.73
4852,125,123.73
4840,125,123.73
4844,125,123.73
4844,125,123.73
4848,125,123.70
4844,125,123.73
4844,125,123.67
4844,125,123.73
4848,125,123.76
4844,125,123.82
4844,125,123.82
4844,125,123.92
4848,125,123.98
4844,125,124.01
4844,125,124.04
4844,125,124.01
4848,125,124.01
4844,125,124.01
4844,125,123.95
4844,125,123.92
4848,125,123.92
4844,125,123.89
4844,125,123.89
4844,125,123.95
4848,125,123.95
4844,125,123.98
4844,125,124.01
4844,125,124.01
4848,125,123.95
4844,125,123.92
4844,125,123.92
4844,125,123.82
4848,125,123.79
4844,125,123.76
4844,125,123.73
4844,125,123.70
4848,125,123.67
4844,125,123.64
4844,125,123.70
4844,125,123.73
4848,125,123.73
4844,125,123.79
4844,125,123.85
4844,125,123.79
4848,125,123.82
4844,125,123.79
4844,125,123.79
4844,125,123.79
4848,125,123.79
4844,125,123.89
4844,125,123.89
4844,125,123.98
4848,125,124.07
4844,125,124.04
4844,125,124.07
4844,125,124.01
4848,125,123.98
4844,125,123.95
4844,125,123.89
4844,125,123.89
4848,125,123.89
4844,125,123.85
4844,125,123.89
4844,125,123.95
4848,125,123.98
4844,125,123.98
4844,125,124.01
4848,125,123.95
4844,125,123.85
4844,125,123.82
4844,125,123.82
4844,125,123.73
4848,125,123.70
4844,125,123.64
4844,125,123.67
4844,125,123.70
4844,125,123.73
4848,125,123.70
4844,125,123.82
4844,125,123.79
4848,125,123.79
4844,125,123.85
4844,125,123.82
4844,125,123.82
4848,125,123.79
4844,125,123.85
4844,125,123.82
4844,125,123.82
4848,125,123.79
4844,125,123.82
4844,125,123.82
4844,125,123.95
4848,125,123.98
4844,125,123.98
4844,125,124.01
4844,125,123.92
4848,125,123.92
4844,125,123.85
4844,125,123.85
4844,125,123.82
4848,125,123.82
4844,125,123.82
4844,125,123.85
4844,125,123.98
4848,125,124.01
4844,125,123.98
4844,125,123.95
4844,125,123.89
4852,125,123.85
4840,125,123.89
4844,125,123.89
4844,125,123.76
4848,125,123.70
4844,125,123.61
4844,125,123.67
4844,125,123.70
4848,125,123.70
4844,125,123.70
4844,125,123.76
4844,125,123.79
4848,125,123.79
4844,125,123.76
4844,125,123.82
4844,125,123.70
4848,125,123.76
4844,125,123.76
4844,125,123.82
4844,125,123.82
4848,125,123.79
4844,125,123.85
4844,125,123.85
4844,125,123.95
4844,125,124.01
4848,125,124.01
4844,125,124.04
4844,125,123.98
4848,125,123.92
4844,125,123.89
4844,125,123.82
4844,125,123.82
4848,125,123.82
4844,125,123.76
4844,125,123.82
4844,125,123.92
4848,125,124.01
4844,125,123.98
4844,125,123.98
4844,125,123.89
4848,125,123.85
4844,125,123.82
4844,125,123.82
4844,125,123.73
4844,125,123.67
4848,125,123.61
4844,125,123.61
4844,125,123.64
4848,125,123.61
4844,125,123.64
4844,125,123.70
4844,125,123.79
4848,125,123.79
4844,125,123.79
4844,125,123.82
4844,125,123.76
4848,125,123.76
4844,125,123.70
4844,125,123.73
4844,125,123.73
4848,125,123.79
4844,125,123.79
4844,125,123.79
4844,125,123.89
4848,125,123.89
4844,125,123.95
4844,125,123.98
4852,125,124.01
4840,125,123.95
4844,125,123.85
4844,125,123.82
4844,125,123.79
4848,125,123.79
4844,125,123.85
4844,125,123.82
4844,125,123.89
4848,125,123.82
4844,125,123.89
4844,125,123.89
4844,125,123.92
4848,125,123.82
4844,125,123.79
4844,125,123.79
4844,125,123.70
4844,125,123.64
4848,125,123.64
4844,125,123.58
4844,125,123.55
4844,125,123.49
4848,125,123.52
4844,125,123.64
4844,125,123.70
4848,125,123.70
4844,125,123.76
4844,125,123.70
4844,125,123.76
4848,125,123.73
4844,125,123.85
4844,125,123.73
4844,125,123.79
4844,125,123.79
4848,125,123.85
4844,125,123.85
4844,125,123.89
4848,125,123.85
4844,125,123.89
4844,125,123.95
4844,125,123.98
4848,125,123.98
4844,125,123.98
4844,125,123.92
4844,125,123.85
4848,125,123.85
4844,125,123.76
4844,125,123.76
4844,125,123.73
4848,125,123.76
4844,125,123.73
4844,125,123.85
4844,125,123.89
4844,125,123.92
4848,125,123.89
4844,125,123.89
4844,125,123.82
4848,125,123.76
4844,125,123.76
4844,125,123.70
4844,125,123.64
4848,125,123.58
4844,125,123.52
4844,125,123.55
4844,125,123.55
4848,125,123.55
4844,125,123.61
4844,125,123.67
4844,125,123.70
4848,125,123.70
4844,125,123.76
4844,125,123.70
4844,125,123.70
4848,125,123.70
4844,125,123.70
4844,125,123.70
4844,125,123.70
4848,125,123.73
4844,125,123.73
4844,125,123.89
4844,125,123.89
4848,125,123.98
4844,125,123.98
4844,125,123.98
4844,125,123.98
4848,125,123.98
4844,125,123.95
4844,125,123.89
4844,125,123.79
4848,125,123.79
4844,125,123.76
4844,125,123.79
4844,125,123.79
4848,125,123.79
4844,125,123.85
4844,125,123.85
4844,125,123.82
4848,125,123.82
4844,125,123.82
4844,125,123.76
4844,125,123.70
4848,125,123.64
4844,125,123.58
4872,125,123.55
4816,125,123.55
4848,125,123.55
4844,125,123.55
4844,125,123.61
4852,125,123.58
4840,125,123.61
4844,125,123.64
4844,125,123.67
4844,125,123.70
4848,125,123.73
4844,125,123.73
4844,125,123.73
4844,125,123.70
4844,125,123.70
4848,125,123.67
4844,125,123.67
4844,125,123.70
4848,125,123.73
4844,125,123.85
4844,125,123.89
4844,125,123.98
4848,125,123.98
4844,125,124.01
4844,125,123.98
4844,125,123.92
4848,125,123.95
4844,125,123.92
4844,125,123.89
4844,75,123.85
4760,75,123.67
4760,75,123.67
4760,75,122.76
4760,75,121.09
4760,75,118.91
4760,75,116.82
4760,75,114.60
4760,75,114.60
4760,75,112.54
4760,75,110.59
4760,75,108.74
4760,75,108.74
4760,75,106.95
4760,75,105.24
4760,75,103.50
4760,75,103.50
4760,75,101.79
4760,75,100.30
4760,75,100.30
4760,75,98.83
4676,75,97.39
4676,75,97.39
4672,75,96.06
4676,75,94.71
4676,75,94.71
4676,75,93.56
4676,75,92.37
4672,75,92.37
4676,75,91.32
4676,75,90.20
4676,75,90.20
4672,75,89.17
4676,75,89.17
4676,75,88.20
4680,75,87.31
4668,75,87.31
4676,75,86.46
4676,75,86.46
4676,75,85.51
4672,75,84.72
4676,75,84.72
4676,75,84.13
4676,75,84.13
4672,75,83.70
4676,75,83.31
4676,75,83.31
4676,75,82.89
4672,75,82.89
4676,75,82.43
4676,75,82.43
4676,75,81.91
4672,75,81.43
4676,75,81.43
4676,75,80.98
