116.23,75
116.20,75
116.20,75
115.53,75
114.13,75
112.06,75
112.06,75
109.99,75
108.01,75
108.01,75
106.04,75
104.12,75
104.12,75
102.42,75
100.77,75
100.77,75
99.15,75
99.15,75
97.58,75
96.04,75
96.04,75
94.54,75
94.54,75
93.14,75
91.73,75
91.73,75
90.45,75
90.45,75
89.30,75
89.30,75
88.17,75
88.17,75
87.05,75
86.01,75
86.01,75
85.18,75
85.18,75
84.47,75
84.47,75
83.75,75
83.75,75
82.93,75
82.93,75
82.05,75
82.05,75
81.26,75
81.26,75
80.50,75
80.50,75
79.92,75
79.92,75
79.48,75
79.48,75
79.15,75
79.15,75
78.81,75
78.81,75
78.42,75
78.42,75
77.89,75
77.89,75
77.40,75
77.40,75
77.07,75
77.07,75
76.84,75
76.84,75
76.49,75
76.49,75
76.14,75
76.14,75
75.82,75
75.82,75
75.52,75
75.52,75
75.28,75
75.28,75
75.03,75
75.03,75
74.83,75
74.83,75
74.83,75
74.60,75
74.60,75
74.42,75
74.42,75
74.35,75
74.35,75
74.23,75
74.23,75
74.03,75
74.03,75
73.88,75
73.88,75
73.77,75
73.77,75
73.80,75
73.80,75
73.80,75
73.76,75
73.76,75
73.71,75
73.71,75
73.64,75
73.64,75
73.51,75
73.51,75
73.43,75
73.43,75
73.26,75
73.26,75
73.23,75
73.23,75
73.23,75
73.15,75
73.15,75
73.24,75
73.24,75
73.26,75
73.26,75
73.34,75
73.34,75
73.34,75
73.34,75
73.35,75
73.35,75
73.29,75
73.29,75
73.29,75
73.20,75
73.20,75
73.08,75
73.08,75
72.94,75
72.94,75
72.88,75
72.88,75
72.78,75
72.78,75
72.78,75
72.78,75
72.67,75
72.67,75
72.67,75
72.65,75
72.65,75
72.52,75
72.52,75
72.52,75
72.52,75
72.42,75
72.42,75
72.44,75
72.44,75
72.34,75
72.34,75
72.34,75
72.31,75
72.31,75
72.24,75
72.24,75
72.23,75
72.23,75
72.23,75
72.23,75
72.25,75
72.25,75
72.31,75
72.31,75
72.31,75
72.35,75
72.35,75
72.43,75
72.43,75
72.48,75
72.48,75
72.60,75
72.60,75
72.59,75
72.59,75
72.70,75
72.70,75
72.70,75
72.67,75
72.67,75
72.78,75
72.78,75
72.72,75
72.72,75
72.81,75
72.81,75
72.80,75
72.80,75
72.84,75
72.84,75
72.84,75
72.76,75
72.76,75
72.72,75
72.72,75
72.65,75
72.65,75
72.64,75
72.64,75
72.62,75
72.62,75
72.62,75
72.62,75
72.59,75
72.59,75
72.59,75
72.58,75
72.58,75
72.56,75
72.56,75
72.56,75
72.56,75
72.53,75
72.53,75
72.55,75
72.55,75
72.53,75
72.53,75
72.53,75
72.55,75
72.55,75
72.55,75
72.55,75
72.59,75
72.59,75
72.60,75
72.60,75
72.63,75
72.63,75
72.62,75
72.62,75
72.62,75
72.67,75
72.67,75
72.66,75
72.66,75
72.72,75
72.72,75
72.70,75
72.70,75
72.72,75
72.72,75
72.68,75
72.68,75
72.68,75
72.66,75
72.66,75
72.63,75
72.63,75
72.62,75
72.62,75
72.64,75
72.64,75
72.65,75
72.65,75
72.62,75
72.62,75
72.61,75
72.61,75
72.61,75
72.59,75
72.59,75
72.62,75
72.62,75
72.60,75
72.60,75
72.63,75
72.63,75
72.62,75
72.62,75
72.64,75
72.64,75
72.64,75
72.61,75
72.61,75
72.62,75
72.62,75
72.60,75
72.60,75
72.62,75
72.62,75
72.62,75
72.62,75
72.64,75
72.64,75
72.64,75
72.63,75
72.63,75
72.65,75
72.65,75
72.65,75
72.65,75
72.66,75
72.66,75
72.62,75
72.62,75
72.62,75
72.62,75
72.62,75
72.59,75
72.59,75
72.62,75
72.62,75
72.60,75
72.60,75
72.62,75
72.62,75
72.57,75
72.57,75
72.56,75
72.56,75
72.53,75
72.53,75
72.53,75
72.58,75
72.58,75
72.59,75
72.59,75
72.63,75
72.63,75
72.60,75
72.60,75
72.62,75
72.62,75
72.61,75
72.61,75
72.61,75
72.67,75
72.67,75
72.68,75
72.68,75
72.73,75
72.73,75
72.71,75
72.71,75
72.72,75
72.72,75
72.68,75
72.68,75
72.68,75
72.68,75
72.68,75
72.65,75
72.65,75
72.65,75
72.65,75
72.62,75
72.62,75
72.62,75
72.62,75
72.60,75
72.60,75
72.60,75
72.60,75
72.60,75
72.57,75
72.57,75
72.55,75
72.55,75
72.53,75
72.53,75
72.57,75
72.57,75
72.58,75
72.58,75
72.62,75
72.62,75
72.62,75
72.61,75
72.61,75
72.64,75
72.64,75
72.62,75
72.62,75
72.63,75
72.63,75
72.62,75
72.62,75
72.66,75
72.66,75
72.66,75
72.66,75
72.66,75
72.70,75
72.70,75
72.67,75
72.67,75
72.68,75
72.68,75
72.65,75
72.65,75
72.65,75
72.65,75
72.65,75
72.63,75
72.63,120
72.65,120
72.65,120
73.49,120
73.49,120
75.69,120
75.69,120
79.24,120
83.08,120
83.08,120
86.27,120
86.27,120
89.17,120
91.78,120
91.78,120
94.06,120
94.06,120
96.01,120
97.83,120
97.83,120
99.46,120
100.95,120
100.95,120
102.19,120
103.31,120
104.43,120
104.43,120
105.55,120
106.54,120
106.54,120
107.48,120
108.34,120
109.05,120
109.05,120
109.77,120
110.50,120
111.16,120
111.16,120
111.71,120
112.13,120
112.51,120
112.51,120
112.84,120
113.05,120
113.22,120
113.22,120
113.35,120
113.56,120
113.82,120
113.82,120
114.08,120
114.42,120
114.55,120
114.55,120
114.65,120
114.57,120
114.60,120
114.60,120
114.76,120
115.00,120
115.23,120
115.23,120
115.34,120
115.37,120
115.34,120
115.34,120
115.42,120
115.61,120
115.74,120
115.82,120
115.82,120
115.74,120
115.74,120
115.79,120
115.79,120
115.96,120
115.98,120
115.93,120
115.93,120
115.82,120
115.87,120
115.98,120
116.09,120
116.09,120
116.14,120
116.09,120
116.12,120
116.12,120
116.17,120
116.28,120
116.28,120
116.23,120
116.23,120
116.17,120
116.28,120
116.41,120
116.41,120
116.50,120
116.41,120
116.25,120
116.25,120
116.25,120
116.31,120
116.39,120
116.36,120
116.36,120
116.25,120
116.23,120
116.28,120
116.28,120
116.36,120
116.41,120
116.33,120
116.33,120
116.33,120
116.36,120
116.44,120
116.44,120
116.44,120
116.36,120
116.28,120
116.39,120
116.39,120
116.50,120
116.55,120
116.44,120
116.33,120
116.33,120
116.31,120
116.36,120
116.36,120
116.36,120
116.36,120
116.20,120
116.25,120
116.25,120
116.31,120
116.41,120
116.39,120
116.31,120
116.31,120
116.31,120
116.36,120
116.41,120
116.41,120
116.44,120
116.36,120
116.28,120
116.28,120
116.36,120
116.47,120
116.60,120
116.50,120
116.50,120
116.44,120
116.47,120
116.58,120
116.58,120
116.60,120
116.50,120
116.36,120
116.36,120
116.36,120
116.44,120
116.52,120
116.44,120
116.44,120
116.33,120
116.28,120
116.33,120
116.33,120
116.36,120
116.33,120
116.23,120
116.20,120
116.20,120
116.23,120
116.31,120
116.33,120
116.33,120
116.25,120
116.25,120
116.28,120
116.28,120
116.41,120
116.44,120
116.39,120
116.31,120
116.31,120
116.28,120
116.39,120
116.44,120
116.44,120
116.41,120
116.28,120
116.25,120
116.31,120
116.31,120
116.36,120
116.31,120
116.20,120
116.20,120
116.17,120
116.25,120
116.36,120
116.36,120
116.41,120
116.33,120
116.31,120
116.33,120
116.33,120
116.47,120
116.50,120
116.44,120
116.44,120
116.36,120
116.39,120
116.47,120
116.47,120
116.47,120
116.41,120
116.31,120
116.39,120
116.39,120
116.44,120
116.52,120
